ID,smiles
CHEMBL501320,COC(C)=C1NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(=O)NCC[NH2+]CC(O)CO)cs3)nc2-c2csc(n2)C2COC(=O)c3c4c5c(cccc5n3O)COC(=O)C(OC3CC(C)(O)C([NH+](C)C)C(C)O3)C(OC4)C(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2
CHEMBL50134,C=C(C)C1Cc2oc(cc2C=O)C2OC2(C)CC2C=C(C(=O)O2)C(OC(C)=O)C1
CHEMBL501360,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1CCC(C)(O)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O
CHEMBL501397,CC(C)CC1NC(=O)C(CCCC(=O)[O-])NC(=O)CSCC(C(N)=O)NC(=O)CCCCNC(=O)C(CC(N)=O)NC(=O)C(C)(CC(=O)[O-])NC(=O)C(Cc2ccc(O)cc2)NC1=O
CHEMBL501408,COc1ccc(C2CC(=O)NCCCC(=O)NCCC(=O)NC(C)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)N2)cc1
CHEMBL501411,CCC1CCCC(OC2CCC([NH+](C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1
CHEMBL501412,CC(C)CC1NC(=O)C(CCCC(=O)[O-])NC(=O)CSCC(C(N)=O)NC(=O)CCCCNC(=O)C(CC(N)=O)NC(=O)C(C)(CCC(=O)[O-])NC(=O)C(Cc2ccc(O)cc2)NC1=O
CHEMBL501427,CC1=CC(C)CCC2OC(C3=C4C(=C(C)C(=O)C3=O)OC3(OC(C)(C)OC43)C(C)CC(C)C1)C(C)C(O)C2C
CHEMBL501441,CCCCCCCCCCCC(=O)OC1C(OC2C(C)OC3OC4C(OC(CCCCC)CCCCCCCCCC(=O)OC3C2OC)OC(C)C(OC)C4OC)OC(C)C(OC2OC(C)C(OC(=O)CC)C(OC)C2OC(=O)C=Cc2ccccc2)C1OC1OC(COC)C(OC)C(OC)C1OC
CHEMBL501469,NS(=O)(=O)c1cc([N+](=O)[O-])ccc1NC1CCCCCCCCCCC1
CHEMBL501480,N#Cc1ccc2cc1Oc1cccc(c1)C(c1ccccc1)N1CCC(NCc3cncn3C2)C1=O
CHEMBL501519,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL501534,CCC(C)C1NC(=O)C(C(C)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)CNC(=O)CCCC(C)C)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL501542,C=CCNC(=O)C(=O)C1CCCCCCCCCC(NC(=O)NC(CN2C(=O)c3ccccc3C2=O)C(C)(C)C)C(=O)N2CC3C(C2C(=O)N1)C3(C)C
CHEMBL501595,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL501600,C=C(C)C12CC(COC(=O)c3ccccc3)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CCCCCCC5O)C14)O2
CHEMBL501605,COc1cc2c3c(c1O)Oc1c4c(cc(OC)c1OC)C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4
CHEMBL501625,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1
CHEMBL501639,CCCCNC(=O)OC1C(C)[NH+](C)CC(C)CC(C)(O)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)C(OC2CC(C)(OC)C(OC(=O)NCCc3ccc(O)cc3)C(C)O2)C(C)C(=O)OC(CC)C1(C)O
CHEMBL501640,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC([NH+](C)Cc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc3)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
CHEMBL501660,O=C([O-])CC1C(=O)OC2C3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4[O-])C(=O)OC2C(OC(=O)c2cc(O)c(O)c4c2C1C(O)(C(=O)[O-])O4)C(OC(=O)c1cc(O)c(O)c(O)c1)O3
CHEMBL501667,CCn1c2ccc3cc2c2cc(ccc21)C(=O)c1ccc(cc1)Cn1cc[n+](c1)Cc1ccc(cc1)-c1cccc(c1C(=O)[O-])-c1ccc(cc1)C[n+]1ccn(c1)Cc1ccc(cc1)C3=O
CHEMBL501670,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6(C)CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL501672,CCCCCC1CCCCCCCCCC(=O)OC2C(OC3OC(C)C(OC(=O)C(C)CC)C(O)C3O)C(C)OC(OC3C(OC(CO)C(O)C3O)OC3C(O1)OC(C)C(O)C3O)C2OC(=O)C(C)CC
CHEMBL501674,COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC(O)C3O)CCC(C)C(=O)C=CC3OC32)OC(C)C(O)C1OC
CHEMBL501685,CC(=O)OCC12C(OC(C)=O)C(OC(=O)c3cccnc3)C3C(OC(=O)c4ccco4)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O
CHEMBL501687,Cc1nc2c(=O)[nH]c1CCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)NC(CCCC[NH3+])C(=O)NCCCC2
CHEMBL501696,CCC(C)C1C(=O)N2CCCC2C(=O)OC(C(C)(C)C)CC(C)CC(O)C(C)C2=NC(C=C(C)C(=O)NC(Cc3ccc(OC)cc3)C(=O)N(C)C(C)C(=O)N1C)CS2
CHEMBL501700,COC1C(C)OC(OC2CC3CCC4C5CC(=O)OC(C6CCC6)CCCC(OC6CCC([NH+](C)C)C(C)O6)C(C)C(=O)C5=CC4C3C2)C(OC)C1OC
CHEMBL501775,CC=C(C)C(=O)OC1C(C)OC(OC2C(C)OC3OC4C(OC(CO)C(OC(=O)C(C)C(C)O)C4O)OC4C(OC(CCCCC)CCCCCCCCCC(=O)OC2C3OC(=O)C(C)CC)OC(C)C(O)C4O)C(O)C1O
CHEMBL501811,COC1CC(C)CC2=C(NCC[NH+](C)C)C(=O)C=C(NC(=O)C(C)=CC=CC(OC)C(OC(N)=O)C(C)=CC(C)C1=NOCC(=O)[O-])C2=O
CHEMBL501814,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C([NH3+])C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)NC1C2CC3CC(C2)CC1C3
CHEMBL501815,COC(CC1OC(=O)CC(O)CCCC(=O)C(C)C(OC)c2coc(n2)-c2coc(n2)-c2coc(n2)C=CCCC1C)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC
CHEMBL501821,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC3C2OC(=O)N3C)C(C)(O)CC(C)C[NH2+]C(C)C2OC(=O)OC12C
CHEMBL501840,C=CCCCCCCCCC(=O)N1C2=C3NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC4(C)Oc5c(C)c([O-])c(c(c5C4=O)C2=NC12CC[NH+](CC(C)C)CC2)C3=O
CHEMBL501843,O=C1CCCN2C3C45C=C(c6nccc7c6[nH]c6ccccc67)C6CC[NH+](CCCCC=CCC4)CC63CC2(CC1)O5
CHEMBL501849,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL501853,CC=CC(O)C(C)(C)C1CC=CC=CC=CC(OC)Cc2nc(co2)C(=O)OC(C(C)(C)C(O)C=CC)CC=CC2OC2C=CC=Cc2nc(co2)C(=O)O1
CHEMBL501856,COC(C)=C1NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(=O)NCCCN4CC[NH+](C)CC4)cs3)nc2-c2csc(n2)C2COC(=O)c3c4c5c(cccc5n3O)COC(=O)C(OC3CC(C)(O)C([NH+](C)C)C(C)O3)C(OC4)C(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2
CHEMBL501873,CCCC(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCCCCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)C(=O)CC1CC1
CHEMBL501886,COC(=O)C1CC=CCOc2ccc3ccccc3c2-c2c(ccc3ccccc23)OCC(=O)NC(CCCC[NH3+])C(=O)N1
CHEMBL501891,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cnccc1C(C)C(C)(O)C(=O)OC(C(OC(=O)c1ccccc1)C2OC(C)=O)C4(C)O
CHEMBL501893,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCN(C)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1
CHEMBL501897,C=CCNC(=O)C(=O)C1CCCCCCCCCC(NC(=O)NC(CN(C)S(C)(=O)=O)C(C)(C)C)C(=O)N2CC3C(C2C(=O)N1)C3(C)C
CHEMBL501904,c1cc2nc(c1)C[n+]1cn(c3ccccc31)Cc1cc3ccccc3nc1Oc1ccc3ccccc3c1-c1c(ccc3ccccc13)Oc1nc3ccccc3cc1Cn1c[n+](c3ccccc31)C2
CHEMBL501924,CCC(C)C1NC(=O)c2csc(n2)C(C)NC(=O)C2N=C(OC2C)C(C(C)C)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2N=C1OC2C
CHEMBL501931,Cn1cncc1CC(NC(=O)CC[NH2+]CC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(=O)[O-]
CHEMBL501939,Cc1cc(C(N)=O)cc(C)c1CC(C)C(=O)NC1C(=O)NCC(=O)NC(Cc2ccc(F)cc2)C(=O)NC(C(=O)NC(Cc2ccccc2)C(=O)[O-])C(C)(C)SSC1(C)C
CHEMBL501954,COC(C)=C1NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(N)=O)cs3)nc2-c2csc(n2)C2COC(=O)c3[nH]c4cccc5c4c3COC(C(OC3CC(C)(O)C([NH+](C)C)C(C)O3)C(=O)OC5)C(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2
CHEMBL501957,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCCC(=O)N4C3)cc(-c3cscn3)nc2c1
CHEMBL501969,COC1CC(C)CC2=C(N3CCC3)C(=O)C=C(NC(=O)C(C)=CC=CC(OC)C(OC(N)=O)C(C)=CC(C)C1=NO)C2=O
CHEMBL502031,COC(C)=C1NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(=O)NCC(=O)N4CC[NH+](C)CC4)cs3)nc2-c2csc(n2)C2COC(=O)c3c4c5c(cccc5n3O)COC(=O)C(OC3CC(C)(O)C([NH+](C)C)C(C)O3)C(OC4)C(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2
CHEMBL502034,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCC)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502040,CCC(C)(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(C)NC=O)C(O)c1ccc(Br)cc1)C(C)(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CS(=O)(=O)[O-])C(=O)NC1C(=O)N(C)C(CCC(N)=O)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CC(=O)[O-])C(=O)OC1C
CHEMBL502043,C=C(C)C12OC34CCCCCCCC(C)C5C(C)C(OC(=O)c6ccccc6)C6(O)C(O)C7(CO)OC7C(C1O3)C(O4)(C(C)C2OC(C)=O)C56
CHEMBL502059,CCC(C)CC(=O)NC(C)C(=O)NC1CNC(=O)C=CC(Cc2ccc(O)c(O)c2)NC(=O)C(C(C)CC)NC(=O)C(=O)C(CCCNC(N)=[NH2+])NC(=O)C2CCCN2C1=O
CHEMBL502077,CC(O)C1NC(=O)C(CCCC[NH3+])NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(NC(N)=O)cc2)NC(=O)C(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)CCNC(=O)C[NH+]2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)CSSCC(C(=O)NC(Cc2ccc3ccccc3c2)C(N)=O)NC1=O
CHEMBL502087,CC(C)C1NC(=O)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C2CCCN2C(=O)C2CCC(=O)N2)n2cc(c3ccccc32)CC(C(=O)NC(CCCC[NH3+])C(=O)[O-])NC(=O)C(CO)NC(=O)C(Cc2ccccc2)NC1=O
CHEMBL502095,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCCNC(=O)CCOCCOCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502098,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(O)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
CHEMBL502148,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(OC(C)=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C([NH+](C)C)C2O)C1OC
CHEMBL502149,CCC(C)C1NC(=O)C(NC(=O)NC(CCCNC(N)=[NH2+])C(=O)[O-])CCCCNC(=O)C(C(C)CC)NC(=O)C(CCc2ccc(O)cc2)N(C)C(=O)C(CCc2ccc(O)cc2)NC1=O
CHEMBL502166,CC(=O)OCC12C(OC(C)=O)C(OC(=O)c3cccnc3)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cccnc1C(C)C(C)C(=O)OC(C(OC(C)=O)C2OC(C)=O)C4(C)O
CHEMBL502167,O=C1CCC2CC34C[NH+]5CCCCC=CCCC6(C=C(c7nccc8c7[nH]c7ccccc78)C3CC5)OC(CC1)N2C64
CHEMBL502170,CCCCCC1CCCCCCCCCC(=O)OC2C(OC3OC(C)C(OC(=O)C(C)C)C(O)C3O)C(C)OC(OC3C(OC(CO)C(O)C3O)OC3C(O1)OC(C)C(O)C3O)C2OC(=O)C(C)CC
CHEMBL502191,CC=C1NC(=O)C2CC3CCCCC3N2C(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCC(C)CC)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502193,c1cc2cc(c1)C[n+]1ccn(c1)Cc1cc3ccccc3nc1Oc1ccc3ccccc3c1-c1c(ccc3ccccc13)Oc1nc3ccccc3cc1Cn1cc[n+](c1)C2
CHEMBL502205,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC(=O)NCCc3ccccc3Cl)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C[NH+](C)C(C)C2OC(=O)OC12C
CHEMBL502207,C=C1C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C)(C)C=CC(C)C(=O)C2(OC(C)=O)CC(C)C(OC(=O)c3ccccc3)C2C1OC(C)=O
CHEMBL502215,C=C1Oc2cc(O)cc(C(=O)OC3COC(=O)CC([NH3+])c4cc(O)c(c(Cl)c4)OC4C#CC=C3C#CC3=CC=CC34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O
CHEMBL502221,CC=C1NC(=O)C(CCC2CCCCC2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502231,COC1=C2CC(C)CC(OC)C(OC(=O)CCC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL502235,CC1=CC2C(O)CC34CC(O)(Cc5ccc(cc5)OC5C(C2C3=O)C1C1(C)CC(C)CC(C)C51)NC4=O
CHEMBL502239,CC(C)CC1C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)NCC(NC(=O)c2ccc3ccccc3n2)C(=O)N(C)C(CC(C)C)C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)NCC(NC(=O)c2ccc3ccccc3n2)C(=O)N1C
CHEMBL50228,CNC(=O)C1CCCCNC(=O)CCC(C(=O)[O-])NC(CCc2ccccc2)C(=O)N1
CHEMBL502298,C=CCNC1=C2CC(C)CC(OC)C(=NO)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL502353,CC(C)C1NC(=O)CC2NC(=O)C(Cc3ccccc3)NC(=O)C(Cc3ccccc3)NC(=O)C(CSSCCNC2=O)NC1=O
CHEMBL502354,COC1C=C(C)CC(C=CC=CBr)OC(=O)C(C)C2(O)CC(OC3OC(C)C(OC)C(O)C3OC)C(C)C(C1)O2
CHEMBL502360,CC=C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502378,C[NH2+]C(COC(C)(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)C1O
CHEMBL502392,CC=CC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(C)OC4OC5C(OC(CCCCC)CCCCCCCCCC(=O)OC4C3O)OC(C)C(O)C5O)C(OC(=O)CCCCCCCCCCC)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)C(C)C(C)O
CHEMBL502394,CCCCCC1CCCCCCCCCC(=O)OC2C(OC(C)C(OC3OC(C)C(OC4OC(C)C(OC(=O)C(C)CC)C(O)C4O)C(OC4OC(CO)C(O)C(O)C4O)C3OC(=O)C(C)CC)C2O)OC2C(O1)OC(C)C(O)C2O
CHEMBL502395,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502424,CCCCCC1CCCCCCCCCC(=O)OC2C(OC3OC(C)C(OC(=O)C(C)CC)C(O)C3O)C(C)OC(OC3C(OC(COC(=O)C(C)CC)C(O)C3O)OC3C(O1)OC(C)C(O)C3O)C2OC(=O)C(C)C(C)O
CHEMBL502430,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)Cc3ccc(-c4cn(CCCCCCCC(=O)NO)nn4)cc3)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
CHEMBL502434,O=C1CCC[NH+]2C(CC1)CC13C[NH+]4CCCCC=CCCC(O)(C=C(c5nccc6c5[nH]c5ccc(O)cc56)C1CC4)C23
CHEMBL502440,O=C1OCC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c([O-])c(O)c3oc(=O)c4c(c([O-])c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O
CHEMBL502441,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc(OC)c(O)c3Oc3cc4c(cc3OC)CC[NH2+]C4C2)CCN1C
CHEMBL502452,CCOC(=O)C1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C[NH+](CCCCc4ccccc4)CCCC(C)OC(=O)CC(OC(=O)CC)C3OC)C(O)C2[NH+](C)C)CC1(C)OC(C)=O
CHEMBL502457,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502459,CC(=O)Oc1cccc2c1[nH]c1c(C3=CC4(O)CCC=CCCCC[NH+]5CCC3C3(CC6C=CCCCC[NH+]6C43)C5)nccc12
CHEMBL502474,O=C1NC2c3ccccc3CC2OC(=O)c2ccc(s2)C(=O)OC2Cc3ccccc3C2NC(=O)c2cccc1c2
CHEMBL502560,N#Cc1ccc2cc1Oc1cccc(c1)CN1CCC(NCc3cncn3C2)C1=O
CHEMBL502573,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CC2CCCCC2)NC(=O)CCCC(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502574,CC1=CC(C)CC=CC2C3OC3(C)C(C)C3C(Cc4c[nH]c5ccccc45)NC(=O)C23C(=O)CCC(=O)C1=O
CHEMBL502578,CCOC(=O)C1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(OC(C)=O)C[NH+](CCCCc4ccccc4)CCNC(=O)CC(OC(=O)CC)C3OC)C(O)C2[NH+](C)C)CC1(C)OC(C)=O
CHEMBL502590,CC(C)CC1C(=O)NCC(NC(=O)c2cnc3ccccc3n2)C(=O)N(C)C(CC(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NCC(NC(=O)c2cnc3ccccc3n2)C(=O)N(C)C(CC(C)C)C(=O)N(C)CC(=O)N1C
CHEMBL502592,COc1cc2ccnc3c2cc1Oc1cc(ccc1O)CC1c2c(cc(OC)c(c2O)OCc2ccc(cc2)C3)CC[NH+]1C
CHEMBL502599,CC1=CC2OC3CC4OC(=O)C=CC=CC(C(C)O)OCC(O)C(C)CC(=O)OCC2(CC1O)C4(C)C31CO1
CHEMBL502614,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)OC8C(CC9OC(CCC1O2)CC(C)C9=C)OC1CC2OC9(CC2OC1C8C)CC1OC2(CC(C)C8OC(=O)CC8O2)CC(C)C1O9)OC7C6O3)C5O4
CHEMBL502615,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCC[NH+](C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502668,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502675,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)C(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2
CHEMBL502682,CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2NC(=O)C(C)NC(=O)C3CC(O)CN3C(=O)C(CSc3[nH]c4ccccc4c32)NC(=O)C(C(C)O)NC1=O
CHEMBL502691,CC=C1NC(=O)C(Cc2ccc(I)cc2)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCC(C)CC)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(C)OC(=O)C(C(C)C)NC1=O
CHEMBL502706,O=C1NCCSSCCNC(=O)C(=NO)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CC(=NO)C(=O)NCCSSCCNC(=O)C(=NO)Cc2cc(Br)c([O-])c(c2)Oc2ccc(cc2Br)CC1=NO
CHEMBL502710,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(=O)NC(=O)CCCCCNC(=S)Nc3ccc(C4=C5C=CC(=O)C=C5Cc5cc(O)ccc54)c(C(=O)[O-])c3)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL502719,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl
