DATABASE_ID,smiles
DB16171,C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O
DB00800,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
DB04815,Oc1c(I)cc(Cl)c2cccnc12
DB06774,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
DB09120,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O
DB00962,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
DB01042,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
DB01144,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
DB13246,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2
DB12235,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O
DB00291,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
DB00925,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
DB00631,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
DB04876,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
DB00907,COC(=O)C1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
DB00747,CN1[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
DB01288,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
DB04953,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
DB01205,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
DB00903,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
DB06710,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
DB01084,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
DB08905,C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DB13746,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
DB00179,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
DB06654,CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
DB12954,O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1
DB01250,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O
DB16965,CCNCc1nc2c(O)c(Cl)cc(Cl)c2c(=O)n1C
DB04812,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1
DB00376,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
DB01079,CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12
DB01551,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341
DB00841,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
DB08941,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1
DB01192,CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5
DB09448,O=C(O)CNC(=O)c1ccccc1[123I]
DB08936,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
DB00349,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
DB00231,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
DB00755,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
DB00982,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
DB00523,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
DB00894,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
DB01606,C[C@]1(Cn2ccnn2)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
DB01233,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
DB06152,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
DB00318,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
DB00956,COc1ccc2c3c1OC1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
DB01598,C[C@@H](O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12
DB09480,CC(C)NC(C)Cc1ccc([123I])cc1
DB09068,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
DB01246,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
DB09371,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C
DB00805,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
DB06697,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
DB04820,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
DB01025,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
DB00999,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
DB00476,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
DB01280,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB12107,O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1
DB00902,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
DB00377,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
DB00977,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
DB00990,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
DB09119,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
DB00432,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
DB00939,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
DB00586,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
DB11642,Clc1ccc(CCCOCCCN2CCCCC2)cc1
DB00880,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
DB06153,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
DB09167,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
DB11609,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1
DB00669,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
DB13225,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
DB00187,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
DB00643,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
DB01215,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
DB00726,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
DB09342,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
DB00807,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
DB00969,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
DB01298,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
DB00817,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
DB01283,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
DB13858,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
DB13292,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
DB09345,CCCCOc1ccc(OCCCN2CCOCC2)cc1
DB01217,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
DB00904,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
DB00991,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
DB08801,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
DB00521,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2
DB00484,Brc1c(NC2=NCCN2)ccc2nccnc12
DB00857,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
DB01359,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1
DB00979,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
DB01210,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
DB00431,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DB00748,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
DB00719,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
DB09496,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
DB08329,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
DB01366,CC[C@@H](NC(C)C)[C@@H](O)c1ccc(O)c2[nH]c(=O)ccc12
DB00440,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
DB14086,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
DB04837,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
DB01325,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
DB08604,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
DB00645,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
DB15690,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O
DB00572,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
DB09064,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
DB01002,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
DB01708,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
DB00624,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
DB04573,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
DB06716,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O
DB00942,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
DB00387,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
DB00434,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
DB00735,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
DB00315,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
DB00749,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
DB00674,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
DB00867,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1
DB00842,O=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1O
DB00162,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
DB04826,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
DB11235,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
DB01048,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
DB06216,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1
DB00242,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
DB00652,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C
DB06691,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
DB01032,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
DB14924,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
DB00295,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
DB00327,CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@H]3[C@H]1C5
DB01006,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
DB01073,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB00829,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
DB00579,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
DB12474,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
DB00420,CN(C)CCCN1c2ccccc2Sc2ccccc21
DB01069,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
DB09009,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
DB12473,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
DB11699,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2
DB00809,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
DB11638,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
DB05016,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
DB00504,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
DB00884,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
DB13501,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
DB17308,CCCCCCCCCCCCN1CCCCCC1=O
DB01616,CCN(CCCc1ccccc1)CCCc1ccccc1
DB15357,CCCCCCOc1nsnc1C1=CCCN(C)C1
DB01146,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
DB00692,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
DB02266,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
DB00458,CN(C)CCCN1c2ccccc2CCc2ccccc21
DB13288,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2
DB14753,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1
DB00946,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
DB00664,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
DB06821,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
DB00922,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
DB01105,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
DB01142,CN(C)CCC=C1c2ccccc2COc2ccccc21
DB09205,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
DB00369,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
DB00427,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
DB01582,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
DB00806,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
DB18002,CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C
DB14173,O=C(NCO)N(CO)c1c(O)n(CO)c(=O)n1CO
DB01074,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
DB00934,CNCCCC12CCC(c3ccccc31)c1ccccc12
DB00321,CN(C)CCC=C1c2ccccc2CCc2ccccc21
DB11570,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
DB00285,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
DB00442,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21
DB16704,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)C1C(N)=O
DB01407,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
DB16683,NC(Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O
DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
DB08987,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
DB01618,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
DB11201,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1O
DB04838,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
DB09355,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
DB00924,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
DB11096,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
DB00981,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
DB13284,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
DB11181,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2
DB06704,N=C(N)NCc1cccc(I)c1
DB09555,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
DB00296,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
DB11115,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1
DB01178,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
DB00821,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
DB12728,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
DB14921,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O
DB09151,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F]
DB08910,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
DB00783,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
DB00489,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
DB11217,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
DB14109,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
DB13801,CC(c1ccc(Cl)c(Cl)c1)n1[nH]c(N)cc1=O
DB16907,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
DB00514,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
DB09546,N=C(N)NCc1cccc([123I])c1
DB01161,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
DB00366,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
DB00655,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
DB01124,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
DB00576,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
DB08880,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
DB01097,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
DB13247,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
DB01173,Cc1ccccc1C(OCCN(C)C)c1ccccc1
DB00953,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
DB01171,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
DB00255,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1
DB00552,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O
DB00380,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
DB13156,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB15694,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
DB06119,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl
DB11584,OC(c1ccccc1)(c1ccccc1)C1CCCCN1
DB00264,COCCc1ccc(OCC(O)CNC(C)C)cc1
DB00714,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
DB00263,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
DB00640,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
DB00194,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB01176,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
DB01151,CNCCCN1c2ccccc2CCc2ccccc21
DB14196,c1ccc(Nc2ccc(NC3CCCCC3)cc2)cc1
DB00335,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
DB09069,COc1ccc(CN2CCNCC2)c(OC)c1OC
DB01297,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
DB00890,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1
DB00238,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
DB08799,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
DB00370,CN1CCN2c3ncccc3Cc3ccccc3C2C1
DB01580,C=CCOc1ccccc1OCC(O)CNC(C)C
DB00518,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
DB09060,NC(=O)C1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
DB14200,c1ccc2sc(SNC3CCCCC3)nc2c1
DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1
DB09085,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
DB02546,O=C(CCCCCCC(O)=NO)Nc1ccccc1
DB01581,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
DB00208,Clc1ccccc1CN1CCc2sccc2C1
DB01255,C[C@@H](Cc1ccccc1)NC(=O)C(N)CCCCN
DB00344,CNCCCC1c2ccccc2C=Cc2ccccc21
DB00540,CNCCC=C1c2ccccc2CCc2ccccc21
DB06700,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
DB00193,COc1cccc(C2(O)CCCCC2CN(C)C)c1
DB00441,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
DB11064,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
DB00474,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
DB14914,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1
DB00827,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
DB09216,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
DB16022,CN(C)CCN(Cc1ccsc1)c1ccccn1
DB01619,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12
DB00473,CC(CNC1CCCCC1)OC(=O)c1ccccc1
DB08988,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1
DB00531,O=P1(N(CCCl)CCCl)NCCCO1
DB01181,O=P1(NCCCl)OCCCN1CCCl
DB00268,CCCN(CCC)CCc1cccc2[nH]c(O)cc12
DB00935,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
DB01600,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
DB00870,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
DB01087,COc1cc(NC(C)CCCN)c2ncccc2c1
DB00571,CC(C)NCC(O)COc1cccc2ccccc12
DB00980,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
DB00480,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
DB04948,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
DB14018,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
DB19387,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
DB01041,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
DB01399,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
DB00854,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
DB13219,CN(C)CC(Oc1ccccc1)Oc1ccccc1
DB00500,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
DB12783,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
DB09397,S1SSSSSSS1
DB13421,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
DB00555,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
DB00261,Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2
DB00792,CN(C)CCN(Cc1ccccc1)c1ccccn1
DB01075,CN(C)CCOC(c1ccccc1)c1ccccc1
DB00289,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
DB11160,CN(C)CCOc1ccccc1Cc1ccccc1
DB06147,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
DB00465,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
DB01004,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
DB14783,COC(=O)/C=C/C(=O)OCCn1c(O)ccc1O
DB11219,Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1
DB01154,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
DB06083,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O
DB06802,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
DB14575,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
DB00211,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
DB08981,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
DB09214,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
DB00651,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
DB01131,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1
DB00697,Clc1ccc2nsnc2c1NC1=NCCN1
DB12293,CN1CCOC(c2ccccc2)c2ccccc2C1
DB01015,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
DB00384,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
DB00299,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
DB14202,c1ccc2sc(SN3CCOCC3)nc2c1
DB00501,CN=C(NC#N)NCCSCc1[nH]cnc1C
DB00252,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
DB00776,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
DB01125,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
DB00791,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
DB14763,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
DB05219,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
DB00989,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
DB11062,CCCCC(CC)COC(=O)c1ccccc1O
DB01241,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
DB06218,COCC(NC(C)=O)C(=O)NCc1ccccc1
DB15467,CCOCCOC(=O)/C=C/c1ccc(OC)cc1
DB05245,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
DB00861,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
DB00751,NC1=NCC2c3ccccc3Cc3ccccc3N12
DB05057,O=C(O)CSCC(=O)NC1CCSC1=O
DB00891,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
DB00205,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
DB00960,CC(C)NCC(O)COc1cccc2[nH]ccc12
DB11207,COc1ccc(/C=C/C(=O)OCCC(C)C)cc1
DB13063,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
